user_id,open_ts,close_ts,open_type,implicit_closed,censored,duration_s
19,1752262077730,1752265430153.0,auto,False,False,3352.423
19,1752265606446,1752266961229.0,auto,False,False,1354.783
19,1752267259170,1752269287996.0,auto,False,False,2028.826
19,1752270366263,1752271275651.0,auto,False,False,909.388
19,1752271693671,1752334957540.0,auto,False,False,63263.869
19,1752335502875,1752335855297.0,auto,False,False,352.422
19,1752336110957,1752336525641.0,auto,False,False,414.684
19,1752336918216,1752337205473.0,auto,False,False,287.257
19,1752337704041,1752339169415.0,auto,False,False,1465.374
19,1752340425999,1752340759526.0,auto,False,False,333.527
19,1752341068359,1752341255443.0,auto,False,False,187.084
19,1752426929855,1752499655168.0,auto,False,False,72725.313
19,1752500928864,1752501269353.0,auto,False,False,340.489
19,1752501551280,1752501590500.0,auto,False,False,39.22
20,1751942319218,1751942578179.0,manual,False,False,258.961
20,1751942748915,1751942799075.0,manual,False,False,50.16
20,1751942799571,1751944196692.0,manual,False,False,1397.121
20,1752050812152,1752052281773.0,manual,False,False,1469.621
21,1751881345597,1751883021756.0,auto,False,False,1676.159
21,1751966114916,1751966116054.0,manual,False,False,1.138
21,1751972620582,1751972622233.0,manual,False,False,1.651
21,1752071173885,1752071189337.0,manual,False,False,15.452
21,1752160719881,1752162212138.0,manual,False,False,1492.257
21,1752664995645,1752665002608.0,manual,False,False,6.963
21,1752784686807,1752784785992.0,manual,False,False,99.185
21,1752784847280,1752784855647.0,manual,False,False,8.367
21,1753285343194,1753285352360.0,manual,False,False,9.166
22,1751606562188,1751606575445.0,manual,False,False,13.257
22,1751606687649,1751606783297.0,manual,False,False,95.648
22,1751606911709,1751606912604.0,manual,False,False,0.895
22,1751606914913,1751607046102.0,manual,False,False,131.189
22,1751607320229,1751607370848.0,auto,False,False,50.619
22,1751607525596,1751611726826.0,auto,False,False,4201.23
22,1751611761151,1751611768720.0,manual,False,False,7.569
22,1751611778019,1751611789809.0,manual,False,False,11.79
22,1751611802288,1751611805402.0,manual,False,False,3.114
22,1751611811981,1751611821088.0,manual,False,False,9.107
22,1751611982686,1751612397622.0,auto,False,False,414.936
22,1751612679427,1751612744652.0,auto,False,False,65.225
22,1751612972319,1751846188767.0,auto,True,False,233216.448
22,1751846188767,1751847347881.0,auto,False,False,1159.114
22,1751847348255,1751847353865.0,manual,False,False,5.61
22,1751849887057,1751850015555.0,auto,False,False,128.498
22,1751850154158,1751850223688.0,auto,False,False,69.53
22,1751850285302,1751850448018.0,auto,False,False,162.716
22,1751850448023,1751850664782.0,auto,False,False,216.759
22,1751850664931,1751850849341.0,auto,False,False,184.41
22,1751860714217,1751860746118.0,auto,False,False,31.901
22,1751861125943,1751862325156.0,auto,False,False,1199.213
22,1751865012255,1751865040521.0,auto,False,False,28.266
22,1751865236756,1751865299194.0,auto,False,False,62.438
22,1751865407704,1751865508819.0,auto,False,False,101.115
22,1751865659212,1751865722753.0,auto,False,False,63.541
22,1751865980494,1751867304806.0,auto,False,False,1324.312
22,1751871437485,1751871457388.0,auto,False,False,19.903
22,1751872998224,1751873059179.0,auto,False,False,60.955
22,1751874396136,1751874558952.0,auto,False,False,162.816
22,1751874853346,1751874981981.0,auto,False,False,128.635
22,1751875228150,1751875371906.0,auto,False,False,143.756
22,1751875545291,1751875855356.0,auto,False,False,310.065
22,1751876500334,1751876565011.0,auto,False,False,64.677
22,1751876697649,1751876827862.0,auto,False,False,130.213
22,1751877239382,1751877386904.0,auto,False,False,147.522
22,1751877536782,1751877688814.0,auto,False,False,152.032
22,1751877689300,1751877690523.0,manual,False,False,1.223
22,1751877844361,1751877985316.0,auto,False,False,140.955
22,1751878178730,1751878335299.0,auto,False,False,156.569
22,1751878452162,1751930948930.0,auto,True,False,52496.768
22,1751930948930,1751930967725.0,auto,False,False,18.795
22,1751930972179,1751931356162.0,manual,False,False,383.983
22,1751931771211,1751931945086.0,auto,False,False,173.875
22,1751931945617,1751931946138.0,manual,False,False,0.521
22,1751932394503,1751932645378.0,auto,False,False,250.875
22,1751932842207,1751933765005.0,auto,False,False,922.798
22,1751934825128,1751935471717.0,auto,False,False,646.589
22,1751936306410,1751936439604.0,auto,False,False,133.194
22,1751936972509,1751937084828.0,auto,False,False,112.319
22,1751938277770,1751938703925.0,auto,False,False,426.155
22,1751948587437,1751948988349.0,auto,False,False,400.912
22,1751952531251,1751955206036.0,manual,False,False,2674.785
22,1751956504764,1751957542152.0,auto,False,False,1037.388
22,1751959261007,1751959264516.0,auto,False,False,3.509
22,1751959622484,1751962961480.0,auto,False,False,3338.996
22,1752018641510,1752018654443.0,auto,False,False,12.933
22,1752018718266,1752020872857.0,auto,False,False,2154.591
22,1752024335762,1752024408014.0,auto,False,False,72.252
22,1752024408017,1752024413536.0,auto,False,False,5.519
22,1752024563448,1752024589156.0,auto,False,False,25.708
22,1752733980223,1752733981663.0,manual,False,False,1.44
23,1752039598466,1752039606561.0,manual,False,False,8.095
23,1752039606639,1752039606932.0,manual,False,False,0.293
23,1752039623188,1752039701082.0,manual,False,False,77.894
23,1752039701752,1752039702261.0,manual,False,False,0.509
23,1752039702666,1752039704332.0,manual,False,False,1.666
24,1751905104422,1751906281747.0,auto,False,False,1177.325
24,1752092361340,1752092432635.0,manual,False,False,71.295
24,1752104220446,1752104965054.0,auto,False,False,744.608
24,1752104966112,1752242057193.0,manual,False,False,137091.081
24,1752243960112,1752244326358.0,auto,False,False,366.246
24,1752347015887,1752353185434.0,auto,False,False,6169.547
24,1752353994076,1752367741090.0,auto,False,False,13747.014
24,1752434731325,1752437849557.0,auto,False,False,3118.232
24,1752438582381,1752446934196.0,auto,False,False,8351.815
24,1752446940686,1752452256478.0,auto,False,False,5315.792
24,1752526398963,1752526413946.0,manual,False,False,14.983
24,1752619572020,1752619575665.0,manual,False,False,3.645
24,1752849332778,1752856847490.0,auto,False,False,7514.712
24,1752859452366,1752863669354.0,auto,False,False,4216.988
24,1752867396162,1752873665929.0,auto,True,False,6269.767
24,1752873665929,1752875105211.0,auto,False,False,1439.282
24,1752880405941,1752892057505.0,auto,True,False,11651.564
24,1752892057505,1752892306200.0,auto,True,False,248.695
24,1752892306200,1752892932878.0,auto,True,False,626.678
24,1752892932878,1752893603677.0,auto,True,False,670.799
24,1752893603677,1752927870871.0,auto,True,False,34267.194
24,1752927870871,1752933723807.0,auto,False,False,5852.936
24,1752935897608,1753025322332.0,auto,True,False,89424.724
24,1753025322332,1753046856539.0,auto,True,False,21534.207
24,1753046856539,1753063021754.0,auto,False,False,16165.215
24,1753063467519,1753066054126.0,auto,False,False,2586.607
24,1753066691791,1753066917455.0,auto,False,False,225.664
24,1753066917461,1753067385323.0,auto,False,False,467.862
24,1753067710111,1753069993882.0,auto,False,False,2283.771
24,1753070171297,1753109201460.0,auto,False,False,39030.163
24,1753109661340,1753143187482.0,auto,False,False,33526.142
24,1753147553067,1753237684123.0,auto,False,False,90131.056
25,1752163248604,1752163281353.0,auto,False,False,32.749
25,1752163284104,1752163285567.0,manual,False,False,1.463
25,1752163286015,1752163293314.0,manual,False,False,7.299
25,1752206988171,1752207058685.0,manual,False,False,70.514
25,1752207213317,1752207264837.0,manual,False,False,51.52
25,1752207362600,1752208061212.0,manual,False,False,698.612
25,1752208101121,1752208246045.0,manual,False,False,144.924
25,1752208371358,1752208963075.0,auto,False,False,591.717
25,1752209216774,1752210399229.0,manual,False,False,1182.455
25,1752210465196,1752210718712.0,auto,False,False,253.516
25,1752212047565,1752212125311.0,auto,False,False,77.746
25,1752213033369,1752213284066.0,auto,False,False,250.697
25,1752213411938,1752214078346.0,auto,False,False,666.408
25,1752214301661,1752214572764.0,auto,False,False,271.103
25,1752214634108,1752214741033.0,auto,False,False,106.925
25,1752215614977,1752216930916.0,manual,False,False,1315.939
25,1752217471668,1752218466592.0,manual,False,False,994.924
25,1752218712319,1752219163013.0,manual,False,False,450.694
25,1752219563590,1752220122754.0,auto,False,False,559.164
25,1752220310211,1752220410636.0,auto,False,False,100.425
25,1752237624585,1752295367709.0,auto,False,False,57743.124
25,1752417278847,1752419489918.0,auto,False,False,2211.071
25,1752429750571,1752430405581.0,auto,False,False,655.01
25,1752430463564,1752435181762.0,manual,False,False,4718.198
25,1752436943640,1752437239682.0,auto,False,False,296.042
25,1752437578684,1752437637866.0,auto,False,False,59.182
25,1752437848194,1752438044072.0,auto,False,False,195.878
25,1752440008557,1752441526720.0,auto,False,False,1518.163
25,1752450375237,1752450785883.0,auto,False,False,410.646
25,1752455512340,1752461664933.0,manual,False,False,6152.593
25,1752467957751,1752468285290.0,auto,False,False,327.539
25,1752468291565,1752470341328.0,manual,False,False,2049.763
25,1752470396026,1752470433199.0,auto,False,False,37.173
25,1752470627283,1752471001934.0,manual,False,False,374.651
25,1752475228997,1752475319164.0,auto,False,False,90.167
25,1752476767562,1752544964819.0,auto,False,False,68197.257
25,1752548074030,1752551059598.0,manual,False,False,2985.568
25,1752561118208,1752592711056.0,auto,False,False,31592.848
25,1752593031531,1752608394683.0,auto,False,False,15363.152
25,1752648561770,1752648602692.0,auto,False,False,40.922
25,1752649412956,1752649601410.0,auto,False,False,188.454
25,1752649803394,1752649818107.0,manual,False,False,14.713
25,1752698855300,1752699666514.0,auto,False,False,811.214
25,1752699895567,1752710686151.0,auto,False,False,10790.584
25,1752711224640,1752711359344.0,auto,False,False,134.704
25,1752711588460,1752711724445.0,auto,False,False,135.985
25,1752711775654,1752711801820.0,auto,False,False,26.166
25,1752720125468,1752720803450.0,auto,False,False,677.982
25,1752721050522,1752721995341.0,auto,False,False,944.819
25,1752726063051,1752726400979.0,auto,False,False,337.928
25,1752727163664,1752727277783.0,auto,False,False,114.119
25,1752727472649,1752727748261.0,manual,False,False,275.612
25,1752728006260,1752754478833.0,auto,False,False,26472.573
25,1752781811514,1752841174025.0,auto,False,False,59362.511
25,1752844112181,1752887881441.0,auto,False,False,43769.26
25,1752888061312,1752888306240.0,manual,False,False,244.928
25,1752888941932,1752894309871.0,manual,False,False,5367.939
25,1752908132396,1752908490128.0,manual,False,False,357.732
25,1752909613960,1752910197080.0,manual,False,False,583.12
25,1752931758140,1752945719023.0,manual,True,False,13960.883
25,1752945719023,1752945948056.0,auto,True,False,229.033
25,1752945948056,1752946674044.0,auto,True,False,725.988
25,1752946674044,1752949712908.0,auto,False,False,3038.864
25,1753023374158,1753023380541.0,manual,False,False,6.383
25,1753042541355,1753058375384.0,manual,False,False,15834.029
25,1753063145607,1753189005443.0,auto,True,False,125859.836
25,1753189005443,1753189066642.0,auto,False,False,61.199
25,1753198875705,1753199111170.0,auto,False,False,235.465
25,1753209227237,1753238866936.0,manual,False,False,29639.699
25,1753240878190,1753269358769.0,manual,False,False,28480.579
26,1751903804166,1751903808874.0,auto,False,False,4.708
26,1752145775282,1752146202056.0,auto,False,False,426.774
26,1752146362494,1752146448278.0,auto,False,False,85.784
26,1752146482009,1752146651252.0,auto,False,False,169.243
26,1752146696480,1752146704623.0,auto,False,False,8.143
26,1752146863568,1752147467952.0,auto,False,False,604.384
26,1752147472000,1752147488103.0,manual,False,False,16.103
26,1752147497268,1752147552997.0,manual,False,False,55.729
26,1752147599914,1752148941579.0,auto,False,False,1341.665
26,1752148943244,1752150186061.0,manual,True,False,1242.817
26,1752150186061,1752249351252.0,auto,True,False,99165.191
26,1752249351252,1752249409054.0,manual,False,False,57.802
26,1752288824001,1752288829206.0,manual,False,False,5.205
26,1752289592527,1752323207941.0,auto,False,False,33615.414
26,1752323626002,1752323844039.0,auto,False,False,218.037
26,1752323879493,1752324175389.0,auto,False,False,295.896
26,1752325844683,1752325883932.0,auto,False,False,39.249
26,1752326768775,1752326848713.0,auto,False,False,79.938
26,1752327035161,1752327195793.0,manual,False,False,160.632
26,1752327386585,1752335736369.0,auto,False,False,8349.784
26,1752373948818,1752390142682.0,auto,True,False,16193.864
26,1752390142682,1752390155801.0,manual,False,False,13.119
26,1752416374302,1752416376579.0,auto,False,False,2.277
26,1752750720362,1752750721828.0,manual,False,False,1.466
27,1751720565765,1751720571768.0,auto,False,False,6.003
27,1751720910827,1751720911473.0,manual,False,False,0.646
27,1751727761588,1751727763036.0,manual,False,False,1.448
27,1751730998454,1751730999467.0,manual,False,False,1.013
27,1751731000091,1751731001087.0,manual,False,False,0.996
27,1751731001515,1751731003316.0,manual,False,False,1.801
27,1751741022333,1751741029360.0,auto,False,False,7.027
27,1751741059868,1751741117567.0,manual,False,False,57.699
27,1751741181602,1751741198003.0,auto,False,False,16.401
27,1751779977169,1751780024797.0,auto,False,False,47.628
27,1751780111213,1751780180241.0,auto,False,False,69.028
27,1751780355774,1751780518899.0,auto,False,False,163.125
27,1751780519265,1751780521970.0,manual,False,False,2.705
27,1751780974563,1751780976706.0,manual,False,False,2.143
27,1751781543889,1751781653036.0,auto,False,False,109.147
27,1751781740438,1751781812590.0,auto,False,False,72.152
27,1751781964349,1751782079540.0,auto,False,False,115.191
27,1751782202706,1751782284836.0,auto,False,False,82.13
27,1751783588755,1751783701710.0,auto,False,False,112.955
27,1751783800993,1751783815813.0,auto,False,False,14.82
27,1751783906432,1751783917916.0,manual,False,False,11.484
27,1751784190133,1751784211115.0,auto,False,False,20.982
27,1751784716442,1751784766333.0,auto,False,False,49.891
27,1751784989172,1751785007375.0,auto,False,False,18.203
27,1751785260929,1751785288978.0,auto,False,False,28.049
27,1751785418558,1751785481859.0,auto,False,False,63.301
27,1751785484800,1751785491833.0,auto,False,False,7.033
27,1751786003801,1751786021753.0,auto,False,False,17.952
28,1751768577872,1751768864914.0,auto,False,False,287.042
28,1751768912485,1751797185950.0,auto,False,False,28273.465
28,1751797204113,1751797205233.0,manual,False,False,1.12
28,1751797205667,1751797226362.0,manual,False,False,20.695
28,1751797465967,1751797470596.0,manual,False,False,4.629
28,1751797481100,1751797495860.0,manual,False,False,14.76
28,1751798352100,1751893632292.0,auto,False,False,95280.192
28,1751893675992,1751893684100.0,manual,False,False,8.108
28,1751894834530,1751894897319.0,manual,False,False,62.789
28,1751895249572,1751895253526.0,manual,False,False,3.954
28,1751895991880,1751895997302.0,auto,False,False,5.422
28,1751896011697,1751896184682.0,auto,False,False,172.985
28,1751896492158,1751897005908.0,auto,False,False,513.75
28,1751897555980,1751897593656.0,auto,False,False,37.676
28,1751897956053,1751898056785.0,auto,False,False,100.732
28,1751898942783,1751898953729.0,auto,False,False,10.946
28,1751898999764,1751899300234.0,manual,False,False,300.47
28,1751899371771,1751899959121.0,auto,False,False,587.35
28,1751900001055,1751984394918.0,auto,False,False,84393.863
28,1751984428822,1751984462338.0,manual,False,False,33.516
28,1751984479127,1751984761384.0,manual,False,False,282.257
28,1751985388356,1751985390536.0,auto,False,False,2.18
28,1751985799490,1752057935899.0,auto,False,False,72136.409
28,1752059167351,1752059368680.0,auto,False,False,201.329
28,1752060718741,1752061048456.0,auto,False,False,329.715
28,1752062642442,1752062646052.0,manual,False,False,3.61
28,1752230954480,1752230957401.0,manual,False,False,2.921
28,1752231216580,1752231217877.0,manual,False,False,1.297
28,1752315802750,1752315821103.0,auto,False,False,18.353
28,1752320099778,1752320259379.0,auto,False,False,159.601
28,1752379579814,1752878115990.0,auto,True,False,498536.176
28,1752878115990,1752889135153.0,manual,False,False,11019.163
28,1752889311732,1752891903959.0,manual,True,False,2592.227
28,1752891903959,1752893766034.0,auto,False,False,1862.075
28,1752893791240,1752893799758.0,auto,False,False,8.518
28,1752893843161,1752895378343.0,auto,False,False,1535.182
28,1752898504178,1752898885237.0,manual,False,False,381.059
28,1752899055290,1752905054931.0,auto,False,False,5999.641
28,1752908081279,1752917094979.0,auto,False,False,9013.7
28,1752919294656,1752919305526.0,manual,False,False,10.87
28,1752919305955,1752919306396.0,manual,False,False,0.441
28,1752980168928,1753001831071.0,auto,False,False,21662.143
28,1753002305730,1753002310222.0,manual,False,False,4.492
28,1753003234519,1753003948500.0,auto,False,False,713.981
28,1753005374917,1753006158919.0,auto,False,False,784.002
28,1753006425079,1753007202786.0,auto,False,False,777.707
28,1753007298824,1753007304362.0,manual,False,False,5.538
28,1753008520077,1753008628376.0,auto,False,False,108.299
28,1753009498859,1753009502602.0,auto,False,False,3.743
28,1753009553796,1753009633247.0,auto,False,False,79.451
28,1753009730423,1753009748798.0,manual,False,False,18.375
28,1753010112720,1753010125004.0,manual,False,False,12.284
28,1753010125693,1753010151001.0,manual,False,False,25.308
28,1753011368146,1753011405778.0,auto,False,False,37.632
28,1753011500214,1753011686039.0,auto,False,False,185.825
28,1753011963616,1753012407649.0,auto,False,False,444.033
28,1753012893016,1753013210616.0,auto,False,False,317.6
28,1753013211431,1753013212074.0,manual,False,False,0.643
28,1753013212625,1753013213514.0,manual,False,False,0.889
28,1753016150445,1753016722783.0,manual,False,False,572.338
28,1753018357625,1753019276029.0,auto,False,False,918.404
28,1753020412222,1753105280497.0,auto,True,False,84868.275
28,1753105280497,1753109165774.0,auto,True,False,3885.277
28,1753109165774,1753109171956.0,manual,False,False,6.182
29,1751873621377,1751873630522.0,auto,False,False,9.145
29,1751873644891,1751873646856.0,manual,False,False,1.965
29,1751874373344,1751874464661.0,auto,False,False,91.317
29,1751874465223,1751874781325.0,manual,False,False,316.102
29,1751874868339,1751875131005.0,manual,False,False,262.666
29,1751875181360,1751875295212.0,auto,False,False,113.852
29,1751875489666,1751875566988.0,auto,False,False,77.322
29,1751877100138,1751877101195.0,manual,False,False,1.057
29,1751878314117,1751878435002.0,auto,False,False,120.885
29,1751880173142,1751880176332.0,manual,False,False,3.19
29,1751880246955,1751880522181.0,auto,False,False,275.226
29,1751880921905,1751880924878.0,auto,False,False,2.973
29,1751880969717,1751881112933.0,auto,False,False,143.216
29,1751881516947,1751881524671.0,manual,False,False,7.724
29,1751881543434,1751881552145.0,manual,False,False,8.711
29,1751881584101,1751881590421.0,manual,False,False,6.32
29,1751881812744,1751881876378.0,manual,False,False,63.634
30,1752058858270,1752058971062.0,auto,False,False,112.792
30,1752058971319,1752058977097.0,manual,False,False,5.778
30,1752058979358,1752058986493.0,manual,False,False,7.135
30,1752060230120,1752060231096.0,manual,False,False,0.976
30,1752062375067,1752062375489.0,manual,False,False,0.422
30,1752070724748,1752070734415.0,manual,False,False,9.667
30,1752070748299,1752070783541.0,manual,False,False,35.242
30,1752070919186,1752070920808.0,manual,False,False,1.622
30,1752070946121,1752070997349.0,auto,False,False,51.228
30,1752071102763,1752071150628.0,auto,False,False,47.865
30,1752071201331,1752071221055.0,manual,False,False,19.724
30,1752071281032,1752071876889.0,auto,False,False,595.857
30,1752225337545,1752225338169.0,manual,False,False,0.624
30,1752228874105,1752228874351.0,manual,False,False,0.246
30,1752240775882,1752240777990.0,manual,False,False,2.108
30,1752487631713,1752487631958.0,manual,False,False,0.245
30,1753086531833,1753086532482.0,manual,False,False,0.649
31,1752001522650,1752001627400.0,auto,False,False,104.75
31,1752004516084,1752082778913.0,auto,True,False,78262.829
31,1752082778913,1752082976090.0,auto,False,False,197.177
31,1752090833597,1752090842588.0,auto,False,False,8.991
31,1752091211992,1752093150066.0,auto,False,False,1938.074
32,1752181247005,1752181413876.0,auto,False,False,166.871
32,1752254684829,1752254692286.0,manual,False,False,7.457
32,1752262540018,1752262681748.0,manual,False,False,141.73
32,1752269254452,1752269255626.0,manual,False,False,1.174
32,1752269256620,1752270583649.0,manual,False,False,1327.029
33,1752230168236,1752230386264.0,auto,False,False,218.028
33,1752232591846,1752233084069.0,manual,False,False,492.223
33,1752312889900,1752313181091.0,manual,True,False,291.191
33,1752313181091,1752318428271.0,auto,False,False,5247.18
33,1753143854444,1753143998586.0,manual,False,False,144.142
33,1753144434126,1753144459728.0,manual,False,False,25.602
33,1753144462675,1753144471313.0,manual,False,False,8.638
33,1753144483424,1753144485408.0,manual,False,False,1.984
33,1753144896212,1753144941948.0,manual,False,False,45.736
33,1753145138072,1753145215516.0,manual,False,False,77.444
34,1752058505512,1752059527022.0,auto,False,False,1021.51
34,1752063213914,1752063281097.0,manual,False,False,67.183
34,1752063281916,1752063316978.0,manual,False,False,35.062
34,1752063508751,1752063957162.0,manual,False,False,448.411
34,1752064020289,1752064439448.0,manual,False,False,419.159
34,1752064460965,1752064710475.0,manual,False,False,249.51
34,1752064759910,1752065857322.0,auto,False,False,1097.412
34,1752065891743,1752066032518.0,auto,False,False,140.775
34,1752066157617,1752066672095.0,auto,False,False,514.478
34,1752066791133,1752066838672.0,auto,False,False,47.539
34,1752066902129,1752067121384.0,auto,False,False,219.255
34,1752068246292,1752069076703.0,auto,False,False,830.411
34,1752069078522,1752069086804.0,manual,False,False,8.282
34,1752069092238,1752075699630.0,manual,False,False,6607.392
34,1752076514018,1752084696173.0,auto,False,False,8182.155
34,1752138492176,1752138567200.0,auto,False,False,75.024
34,1752138568046,1752582847896.0,manual,True,False,444279.85
34,1752582847896,1752582849629.0,manual,False,False,1.733
35,1752321348075,1752321421821.0,manual,False,False,73.746
35,1752321423987,1752321447465.0,manual,True,False,23.478
35,1752321447465,1752321462324.0,auto,True,False,14.859
35,1752321462324,1752321476754.0,auto,False,False,14.43
35,1752321480371,1752321630699.0,manual,False,False,150.328
35,1752321780579,1752321783061.0,manual,False,False,2.482
35,1752321837094,1752321862711.0,manual,False,False,25.617
35,1752322801797,1752322810596.0,manual,False,False,8.799
35,1752325055342,1752325055991.0,manual,False,False,0.649
35,1752326830476,1752326944060.0,manual,False,False,113.584
35,1752501390881,1752501392530.0,manual,False,False,1.649
35,1753102847747,1753102853210.0,manual,False,False,5.463
36,1751868546574,1751868555489.0,auto,False,False,8.915
36,1751875371294,1751875701833.0,manual,False,False,330.539
36,1751883758319,1751883784670.0,manual,False,False,26.351
36,1751885270572,1751885280631.0,manual,False,False,10.059
36,1751971936737,1751971979785.0,manual,False,False,43.048
36,1751975917189,1751975919659.0,manual,False,False,2.47
36,1751978322082,1751978377506.0,manual,False,False,55.424
36,1751981121812,1751981125911.0,manual,True,False,4.099
36,1751981125911,1751981185228.0,manual,False,False,59.317
36,1752041317552,1752041321613.0,manual,False,False,4.061
36,1752838383750,1752838384674.0,manual,False,False,0.924
36,1752838385391,1752838389639.0,manual,False,False,4.248
37,1752198878386,1752198933485.0,manual,False,False,55.099
37,1752275842011,1752275848864.0,manual,False,False,6.853
37,1752275878610,1752275887358.0,manual,False,False,8.748
37,1752275925827,1752276231674.0,manual,False,False,305.847
37,1752276904187,1752276993396.0,manual,False,False,89.209
37,1752279141263,1752280190674.0,auto,False,False,1049.411
37,1752281970689,1752282112538.0,manual,False,False,141.849
37,1752688818784,1752689664904.0,manual,False,False,846.12
37,1752689873387,1752689874337.0,manual,False,False,0.95
37,1752689891595,1752712020089.0,auto,True,False,22128.494
37,1752712020089,1752712028082.0,manual,False,False,7.993
37,1752785769106,1752785783593.0,manual,False,False,14.487
37,1752786565252,1752787191089.0,manual,False,False,625.837
37,1752787497045,1752788121841.0,auto,False,False,624.796
37,1752789905312,1752790311493.0,auto,False,False,406.181
37,1752790380286,1752791346751.0,manual,False,False,966.465
37,1752791925755,1752792049421.0,auto,False,False,123.666
37,1752792891065,1752793036659.0,auto,False,False,145.594
37,1752793106527,1752793451967.0,auto,False,False,345.44
37,1752793482180,1752793763436.0,auto,False,False,281.256
37,1752794764886,1752794768630.0,auto,False,False,3.744
37,1752794828698,1752799960095.0,auto,False,False,5131.397
37,1752800281834,1752800283020.0,manual,False,False,1.186
37,1752800283571,1752800285747.0,manual,False,False,2.176
37,1752800409379,1752803841589.0,auto,False,False,3432.21
37,1752953867690,1752954149644.0,manual,False,False,281.954
37,1752954596355,1752956086675.0,auto,False,False,1490.32
37,1752956167096,1752956291148.0,manual,False,False,124.052
37,1752956560123,1752961206030.0,manual,False,False,4645.907
37,1752961636854,1752961850786.0,manual,False,False,213.932
38,1752048467812,1752048471212.0,manual,False,False,3.4
38,1752114294979,1752114427986.0,manual,False,False,133.007
38,1752125027379,1752125063979.0,manual,False,False,36.6
38,1752125065891,1752211637568.0,manual,True,False,86571.677
38,1752211637568,1752211929688.0,auto,True,False,292.12
38,1752211929688,1752212037618.0,auto,True,False,107.93
38,1752212037618,1752212044713.0,auto,False,False,7.095
38,1752212764768,1752212765823.0,manual,False,False,1.055
39,1751579655846,1751579665188.0,auto,False,False,9.342
39,1751650704181,1751650720434.0,manual,False,False,16.253
39,1751654477952,1751654487727.0,manual,False,False,9.775
39,1751655846795,1751655859872.0,manual,False,False,13.077
39,1751657283163,1751657392832.0,manual,False,False,109.669
39,1751657393337,1751657446097.0,manual,False,False,52.76
39,1751657446945,1751657486229.0,manual,False,False,39.284
39,1751659278189,1751659284282.0,manual,False,False,6.093
39,1751676443939,1751676451399.0,manual,False,False,7.46
39,1751677786957,1751677807324.0,manual,False,False,20.367
39,1751902492748,1751902536512.0,manual,False,False,43.764
39,1751902538474,1751902631996.0,manual,False,False,93.522
40,1752125614503,1752125662436.0,manual,False,False,47.933
40,1752125662782,1752125717652.0,manual,False,False,54.87
40,1752125718204,1752125730125.0,manual,False,False,11.921
40,1752125730896,1752126077700.0,manual,True,False,346.804
40,1752126077700,1752132577814.0,auto,False,False,6500.114
40,1752132666688,1752151780164.0,manual,True,False,19113.476
40,1752151780164,1752211753500.0,auto,True,False,59973.336
40,1752211753500,1752212953833.0,auto,True,False,1200.333
40,1752212953833,1752216574270.0,auto,True,False,3620.437
40,1752216574270,1752216627130.0,auto,True,False,52.86
40,1752216627130,1752217091518.0,auto,True,False,464.388
40,1752217091518,1752218119283.0,auto,True,False,1027.765
40,1752218119283,1752223135431.0,auto,True,False,5016.148
40,1752223135431,1752235009879.0,auto,True,False,11874.448
40,1752235009879,1752236212538.0,auto,True,False,1202.659
40,1752236212538,1752239879070.0,auto,True,False,3666.532
40,1752239879070,1752240746037.0,auto,True,False,866.967
40,1752240746037,1752240899491.0,auto,True,False,153.454
40,1752240899491,1752242007456.0,auto,True,False,1107.965
40,1752242007456,1752242738953.0,auto,True,False,731.497
40,1752242738953,1752242903933.0,auto,True,False,164.98
40,1752242903933,1752243617458.0,auto,True,False,713.525
40,1752243617458,1752258140887.0,auto,True,False,14523.429
40,1752258140887,1752276408368.0,auto,True,False,18267.481
40,1752276408368,1752280505714.0,auto,True,False,4097.346
40,1752280505714,1752358902232.0,auto,True,False,78396.518
40,1752358902232,1752360745607.0,auto,True,False,1843.375
40,1752360745607,1752362514497.0,auto,True,False,1768.89
40,1752362514497,1752363521940.0,auto,True,False,1007.443
40,1752363521940,1752363542595.0,auto,True,False,20.655
40,1752363542595,1752367670226.0,auto,True,False,4127.631
40,1752367670226,1752412109951.0,auto,True,False,44439.725
40,1752412109951,1752450739652.0,auto,True,False,38629.701
40,1752450739652,1752451360507.0,auto,True,False,620.855
40,1752451360507,1752453612935.0,auto,False,False,2252.428
40,1752757483546,1752801815047.0,auto,True,False,44331.501
40,1752801815047,1752802608087.0,auto,True,False,793.04
40,1752802608087,1752827118705.0,auto,True,False,24510.618
40,1752827118705,1752834198871.0,auto,True,False,7080.166
40,1752834198871,1752927687774.0,auto,False,False,93488.903
41,1751615659623,1751615790796.0,auto,False,False,131.173
41,1751616089960,1751616271382.0,manual,False,False,181.422
41,1751616808128,1751616846006.0,manual,False,False,37.878
41,1751617637085,1751617985057.0,manual,False,False,347.972
41,1751620627868,1751621821615.0,auto,False,False,1193.747
41,1751621822990,1751621829505.0,manual,False,False,6.515
41,1751623264077,1751625155049.0,auto,False,False,1890.972
41,1751628029296,1751628119366.0,auto,False,False,90.07
42,1751772875120,1751772883518.0,auto,False,False,8.398
42,1751773910451,1751773996876.0,auto,False,False,86.425
42,1751775342989,1751775370606.0,auto,False,False,27.617
42,1751775428017,1751775432651.0,auto,False,False,4.634
42,1751775550445,1751775853953.0,auto,False,False,303.508
42,1751866779312,1751866790089.0,auto,False,False,10.777
